Plate ,Well,Group,Type   ,Sample     ,Wavelength,Abs  ,Meas. Time [s]
30, A04,Assay,Unknown,Un_0217 1/1,620,0.223,174.23
30, B04,Assay,Unknown,Un_0218 1/1,620,0.143,174.99
30, C04,Assay,Unknown,Un_0219 1/1,620,0.263,175.66
30, D04,Assay,Unknown,Un_0220 1/1,620,0.232,176.43
30, E04,Assay,Unknown,Un_0221 1/1,620,0.178,177.1
30, F04,Assay,Unknown,Un_0222 1/1,620,0.089,177.87
30, G04,Assay,Unknown,Un_0223 1/1,620,0.205,178.54
30, H04,Assay,Unknown,Un_0224 1/1,620,0.105,179.3
30, A05,Assay,Unknown,Un_0225 1/1,620,0.23,174.24
30, B05,Assay,Unknown,Un_0226 1/1,620,0.237,174.97
30, C05,Assay,Unknown,Un_0227 1/1,620,0.27,175.68
30, D05,Assay,Unknown,Un_0228 1/1,620,0.245,176.41
30, E05,Assay,Unknown,Un_0229 1/1,620,0.181,177.12
30, F05,Assay,Unknown,Un_0230 1/1,620,0.107,177.85
30, G05,Assay,Unknown,Un_0231 1/1,620,0.179,178.56
30, H05,Assay,Unknown,Un_0232 1/1,620,0.106,179.29
30, A06,Assay,Unknown,Un_0233 1/1,620,0.253,174.26
30, B06,Assay,Unknown,Un_0234 1/1,620,0.163,174.96
30, C06,Assay,Unknown,Un_0235 1/1,620,0.307,175.7
30, D06,Assay,Unknown,Un_0236 1/1,620,0.134,176.39
30, E06,Assay,Unknown,Un_0237 1/1,620,0.163,177.14
30, F06,Assay,Unknown,Un_0238 1/1,620,0.109,177.83
30, G06,Assay,Unknown,Un_0239 1/1,620,0.157,178.58
30, H06,Assay,Unknown,Un_0240 1/1,620,0.13,179.27
30, A07,Assay,Unknown,Un_0241 1/1,620,0.246,174.28
30, B07,Assay,Unknown,Un_0242 1/1,620,0.102,174.94
30, C07,Assay,Unknown,Un_0243 1/1,620,0.184,175.72
30, D07,Assay,Unknown,Un_0244 1/1,620,0.224,176.37
30, E07,Assay,Unknown,Un_0245 1/1,620,0.036,177.16
30, F07,Assay,Unknown,Un_0246 1/1,620,0.035,177.81
