"","ID","rmax","topt","a","rssq","well","carbon","temp_origin","fermenter"
"204","F6_ribose_37.7_Fermenter",0.276443416472965,37,8.97495395801302,0.00360224206814628,"F6","ribose","37.7","Fermenter"
"205","F7_fructose_37.7_Fermenter",0.220956934192012,42,21.3764008044712,0.0116741907518753,"F7","fructose","37.7","Fermenter"
"206","F7_galactose_37.7_Fermenter",0.235513403033149,42,19.9749239287704,0.0107880713251971,"F7","galactose","37.7","Fermenter"
"207","F7_glucose_37.7_Fermenter",0.344809611428365,33.5968585575374,8.71020090452431,0.0104123827971021,"F7","glucose","37.7","Fermenter"
"208","F7_ribose_37.7_Fermenter",0.226311127875528,33.7260890781533,8.4638008721444,0.00011578109340998,"F7","ribose","37.7","Fermenter"
"209","F8_fructose_30_Fermenter",0.274703600983772,36.6134052015754,15.0772576218837,0.0102433374569475,"F8","fructose","30","Fermenter"
"210","F8_galactose_30_Fermenter",0.27917098359908,36.0055707739295,15.7520136660304,0.0108696279265224,"F8","galactose","30","Fermenter"
"211","F8_glucose_30_Fermenter",0.257540756025205,32.4123099720778,13.0030357362368,0.00853807397265732,"F8","glucose","30","Fermenter"
"212","F8_ribose_30_Fermenter",0.255967383836205,37,10.1485125304475,0.00104595268561542,"F8","ribose","30","Fermenter"
"213","F9_fructose_30_Fermenter",0.199302486768602,27.0549082652547,18.1231860593431,0.000141672020956474,"F9","fructose","30","Fermenter"
"214","F9_galactose_30_Fermenter",0.208999984927443,25.8604651914345,11.7065736413577,3.05259761009561e-05,"F9","galactose","30","Fermenter"
"215","F9_glucose_30_Fermenter",0.295309312273043,30.7732410648569,8.83949382041383,0.0345738635710108,"F9","glucose","30","Fermenter"
"216","F9_ribose_30_Fermenter",0.227691738303907,37,23.6229939008171,0.0144008642515043,"F9","ribose","30","Fermenter"
"217","G11_fructose_22_Fermenter",0.194614500480214,23.0817596594261,9.87357148020784,0.0021155786545769,"G11","fructose","22","Fermenter"
"218","G11_galactose_22_Fermenter",0.176705997517321,28.2978471132596,7.74302174433609,0.0023130498502178,"G11","galactose","22","Fermenter"
"219","G11_glucose_22_Fermenter",0.217124870085254,26.209341253437,11.3700500251957,0.00393058981115591,"G11","glucose","22","Fermenter"
"220","G11_ribose_22_Fermenter",0.218248520498291,37,17.4771305838909,0.00389682487530444,"G11","ribose","22","Fermenter"
"221","G2_fructose_12.5_Respirator",0.0924206011614235,25.0486705929162,6.68393190290349,0.000688268794253187,"G2","fructose","12.5","Respirator"
"222","G2_galactose_12.5_Respirator",0.121629842937819,23.4402591561357,8.44645877290589,0.00313269699029871,"G2","galactose","12.5","Respirator"
"223","G2_glucose_12.5_Respirator",0.167441393392461,22.3092859681906,8.72495221546001,0.00456239626381758,"G2","glucose","12.5","Respirator"
"224","G2_ribose_12.5_Respirator",0.275299875322208,26.5331464624009,2.45888137383702,0.000164540131544961,"G2","ribose","12.5","Respirator"
"225","G3_fructose_12.5_Respirator",0.172582620604918,26.2229124094302,3.63344227991491,0.000184374539351778,"G3","fructose","12.5","Respirator"
"226","G3_galactose_12.5_Respirator",0.121771065119376,23.104741497839,8.11047836337773,0.00187245728422376,"G3","galactose","12.5","Respirator"
"227","G3_glucose_12.5_Respirator",0.179584934986643,21.6240060569659,9.80953857267557,0.0068319132821321,"G3","glucose","12.5","Respirator"
"228","G3_ribose_12.5_Respirator",0.199564198334104,26.2907497786154,2.69484375588256,6.56526623723091e-05,"G3","ribose","12.5","Respirator"
"229","G4_fructose_42_Respirator",0.129736729790492,42,10.6003236137289,0.00458443463431224,"G4","fructose","42","Respirator"
"230","G4_galactose_42_Respirator",0.0609998753753462,35.8037099180791,3.78067226378573,0.00068498889092719,"G4","galactose","42","Respirator"
"231","G4_glucose_42_Respirator",0.121932392972014,33.2157572114515,10.2823268883349,0.00158882593507862,"G4","glucose","42","Respirator"
"232","G4_ribose_42_Respirator",0.0602053377401381,30.9255829868162,5.79357969815897,8.5112205239397e-08,"G4","ribose","42","Respirator"
"233","G5_fructose_42_Respirator",0.171227558959373,36.558921710672,4.11346492185973,0.000794137854358309,"G5","fructose","42","Respirator"
"234","G5_galactose_42_Respirator",0.02824336297602,33.9200124992279,14.1394329163558,0.000112804127318421,"G5","galactose","42","Respirator"
"235","G5_glucose_42_Respirator",0.124577903157847,33.4314960908882,13.3510449941031,0.00461797011547229,"G5","glucose","42","Respirator"
"236","G5_ribose_42_Respirator",0.168801363420237,37,4.77831159020808,0.000108095345334879,"G5","ribose","42","Respirator"
"237","G6_fructose_37.7_Respirator",0.155641664415412,42,8.58398061430084,0.00115241150100254,"G6","fructose","37.7","Respirator"
"238","G6_galactose_37.7_Respirator",0.0199265350788409,42,43.1911810741249,0.000109840511476997,"G6","galactose","37.7","Respirator"
"239","G6_glucose_37.7_Respirator",0.108785554749287,36.6022861418205,15.4719280470435,0.00232527421326792,"G6","glucose","37.7","Respirator"
"240","G6_ribose_37.7_Respirator",0.0548166497420695,27.9922062031012,8.02836009976994,0.000100171703964314,"G6","ribose","37.7","Respirator"
"241","G7_fructose_37.7_Respirator",0.12326564554366,42,10.4330643741832,0.00189601940434587,"G7","fructose","37.7","Respirator"
"242","G7_galactose_37.7_Respirator",0.0334097255529953,42,19.1442920021533,0.000405326820925991,"G7","galactose","37.7","Respirator"
"243","G7_glucose_37.7_Respirator",0.181941138493822,35.0857207018005,7.33352951184414,0.00563820340485184,"G7","glucose","37.7","Respirator"
"244","G7_ribose_37.7_Respirator",0.0581648482357305,25.9636060412841,6.47283500015472,4.84103686871667e-05,"G7","ribose","37.7","Respirator"
"245","G9_fructose_30_Fermenter",0.182622764750348,25.4634322280365,18.1693740034808,0.00139992093103828,"G9","fructose","30","Fermenter"
"246","G9_galactose_30_Fermenter",0.212578342156671,27.2528162913729,11.3112251852522,0.00182573884041717,"G9","galactose","30","Fermenter"
"247","G9_glucose_30_Fermenter",0.285588219997272,30.9709738221068,11.6570026935087,0.0119502495837119,"G9","glucose","30","Fermenter"
"248","G9_ribose_30_Fermenter",0.168340817612213,37,20.7122320529265,0.00167533328350407,"G9","ribose","30","Fermenter"
"249","H11_fructose_22_Respirator",0.125652383585761,26.6903443277959,2.99841095096101,0.000121055210879376,"H11","fructose","22","Respirator"
"250","H11_galactose_22_Respirator",0.0262909020531038,12,15.1416747102485,7.47209956432725e-05,"H11","galactose","22","Respirator"
"251","H11_glucose_22_Respirator",0.807725607622652,34.1183658590132,2.14199821375484,0.0104149435778937,"H11","glucose","22","Respirator"
"252","H11_ribose_22_Respirator",0.059072621780881,21.1849816818012,5.38321042097159,0.000542225427143916,"H11","ribose","22","Respirator"
"253","H3_fructose_12.5_Respirator",0.109473247000393,28.0871773689622,8.14533708329368,0.00087439368650228,"H3","fructose","12.5","Respirator"
"254","H3_galactose_12.5_Respirator",0.0311556879020069,26.2829618981238,12.2644264086958,0.00107306309448568,"H3","galactose","12.5","Respirator"
"255","H3_glucose_12.5_Respirator",0.641485985600666,34.1712231372868,2.80369527303745,0.0289156353856623,"H3","glucose","12.5","Respirator"
"256","H3_ribose_12.5_Respirator",0.0791290672163362,37,15.498446531156,0.00103396792011292,"H3","ribose","12.5","Respirator"
"257","H4_fructose_42_Respirator",0.0914153176490517,42,11.4259963917839,0.000345966148465477,"H4","fructose","42","Respirator"
"258","H4_galactose_42_Respirator",0.0220972675259438,19.8685780397394,5.778594465169,8.65666040609015e-05,"H4","galactose","42","Respirator"
"259","H4_glucose_42_Respirator",0.180634930442814,40.092339731583,17.8053295435867,0.00150434595700679,"H4","glucose","42","Respirator"
"260","H4_ribose_42_Respirator",0.0505743667003552,23.4235627769441,4.46819155799411,0.000145584779688682,"H4","ribose","42","Respirator"
"261","H5_fructose_42_Respirator",0.113359072207767,35.3250757466404,5.92342077658321,0.000176496286658398,"H5","fructose","42","Respirator"
"262","H5_galactose_42_Respirator",0.0192190028074218,42,24.8781527628968,0.000208886016167668,"H5","galactose","42","Respirator"
"263","H5_glucose_42_Respirator",0.202558548984714,42,14.8098257168925,0.00332137015270698,"H5","glucose","42","Respirator"
"264","H5_ribose_42_Respirator",0.0106644965719477,30.6910505165991,8.41618589717187,1.34198457277211e-06,"H5","ribose","42","Respirator"
"265","H6_fructose_37.7_Respirator",0.0919560232918963,42,11.254840579081,0.00190654744750262,"H6","fructose","37.7","Respirator"
"266","H6_galactose_37.7_Respirator",0.011095349777014,17.092729884136,32.5427643363791,7.57994975628617e-05,"H6","galactose","37.7","Respirator"
"267","H6_glucose_37.7_Respirator",0.18175185112817,42,18.6730620352383,0.00611113214698009,"H6","glucose","37.7","Respirator"
"268","H6_ribose_37.7_Respirator",0.0134625558060601,37,12.4012376604003,3.36807127807913e-07,"H6","ribose","37.7","Respirator"
"269","H7_fructose_37.7_Respirator",0.111245994814702,35.4497346715851,4.55325836480141,0.000181037356203171,"H7","fructose","37.7","Respirator"
"270","H7_galactose_37.7_Respirator",0.0765660952977699,20.3914938963118,4.00216077250305,0.00034295033308781,"H7","galactose","37.7","Respirator"
"271","H7_glucose_37.7_Respirator",0.201945753073575,42,13.4110790466803,0.00173177900080759,"H7","glucose","37.7","Respirator"
"272","H7_ribose_37.7_Respirator",0.0522157987301219,24.0430662923193,5.24962804406878,4.19112483386465e-05,"H7","ribose","37.7","Respirator"
"273","H8_fructose_30_Respirator",0.614427456234895,42,2.64546057808738,0.017947083705792,"H8","fructose","30","Respirator"
"274","H8_galactose_30_Respirator",0.185878799882679,20.2720244416974,3.57368987839306,0.00071437372209677,"H8","galactose","30","Respirator"
"275","H8_glucose_30_Respirator",0.228653439661548,42,18.1599383106554,0.00868598677509465,"H8","glucose","30","Respirator"
"276","H8_ribose_30_Respirator",0.0910657451989845,25.880059007376,6.10466533605082,4.49825323140551e-05,"H8","ribose","30","Respirator"
