"","well","tmp","carbon_source","carbon","temperature","Fermenter","mean_r","mean_lag"
"969","F6",42,"fructose","Fru",37.7,"Fermenter",0.0920268539152893,18.5888257266443
"970","F7",12,"glucose","Rib",37.7,"Fermenter",0.0954524131563516,6.36323354796479
"971","F7",12,"galactose","Rib",37.7,"Fermenter",0.0877816714128405,15.714057029955
"972","F7",12,"fructose","Rib",37.7,"Fermenter",0.0824699054926857,20.1109536124997
"973","F7",12,"ribose","Rib",37.7,"Fermenter",0.0183409541888134,36.5911245631456
"974","F7",22,"glucose","Rib",37.7,"Fermenter",0.135196605224687,2.10931757316624
"975","F7",22,"galactose","Rib",37.7,"Fermenter",0.116376806169502,7.01811448503357
"976","F7",22,"fructose","Rib",37.7,"Fermenter",0.118977345247433,7.3852588269532
"977","F7",22,"ribose","Rib",37.7,"Fermenter",0.0830647950827861,55929.1619475651
"978","F7",30,"glucose","Rib",37.7,"Fermenter",0.291978959362585,0.166948341544231
"979","F7",30,"galactose","Rib",37.7,"Fermenter",0.236840880545591,0.138062246937966
"980","F7",30,"fructose","Rib",37.7,"Fermenter",0.253591488538962,1.83141936616756
"981","F7",30,"ribose","Rib",37.7,"Fermenter",0.207224145596521,6.20843414843473
"982","F7",37,"glucose","Rib",37.7,"Fermenter",0.366613665786689,2.71883209850525
"983","F7",37,"galactose","Rib",37.7,"Fermenter",0.152891187919241,19.3725150152729
"984","F7",37,"fructose","Rib",37.7,"Fermenter",0.139051015028803,4.70794381579717
"985","F7",37,"ribose","Rib",37.7,"Fermenter",0.209316519194526,15.4310855231536
"986","F7",42,"glucose","Rib",37.7,"Fermenter",0.181682441748416,8.48693199265414
"987","F7",42,"galactose","Rib",37.7,"Fermenter",0.287164896731647,6.38723646167838
"988","F7",42,"fructose","Rib",37.7,"Fermenter",0.254752901906804,7.7870216103113
"989","F8",12,"glucose","Fru",30,"Fermenter",0.0731333972107605,12.0643124590195
"990","F8",12,"galactose","Fru",30,"Fermenter",0.0868448648957124,21.4578025232602
"991","F8",12,"fructose","Fru",30,"Fermenter",0.0886721023509385,42.1800690986126
"992","F8",12,"ribose","Fru",30,"Fermenter",0.0397570468123045,38.9689280529129
"993","F8",22,"glucose","Fru",30,"Fermenter",0.208148265368845,3.91083226874676
"994","F8",22,"galactose","Fru",30,"Fermenter",0.212516263429786,4.77108669004033
"995","F8",22,"fructose","Fru",30,"Fermenter",0.175399699544642,4.5048896485097
"996","F8",22,"ribose","Fru",30,"Fermenter",0.0815542402854533,-36809837.9908578
"997","F8",30,"glucose","Fru",30,"Fermenter",0.20236815320182,2.79952639000579
"998","F8",30,"galactose","Fru",30,"Fermenter",0.197930227811506,0.137258837194848
"999","F8",30,"fructose","Fru",30,"Fermenter",0.198498177939608,2.1719782757154
"1000","F8",30,"ribose","Fru",30,"Fermenter",0.188830896204009,4.30361039923924
"1001","F8",37,"glucose","Fru",30,"Fermenter",0.307529764296211,2.6475774138871
"1002","F8",37,"galactose","Fru",30,"Fermenter",0.351460192013899,3.40461464323423
"1003","F8",37,"fructose","Fru",30,"Fermenter",0.351039278069876,3.31893042765665
"1004","F8",37,"ribose","Fru",30,"Fermenter",0.266298069624102,2.91041444365024
"1005","F8",42,"glucose","Fru",30,"Fermenter",0.161455136504027,4.14639518148401
"1006","F8",42,"galactose","Fru",30,"Fermenter",0.225618355364305,4.59291236170215
"1007","F8",42,"fructose","Fru",30,"Fermenter",0.218674941179792,4.33875137755417
"1008","F9",12,"glucose","Rib",30,"Fermenter",0.0842185891533321,8.40028643306277
"1009","F9",12,"galactose","Rib",30,"Fermenter",0.10306054082556,20.1639481184527
"1010","F9",12,"fructose","Rib",30,"Fermenter",0.144676767867061,32.2417183600175
"1011","F9",12,"ribose","Rib",30,"Fermenter",0.175708968002713,51.6199756972057
"1012","F9",22,"glucose","Rib",30,"Fermenter",0.185440608470778,2.02497953904094
"1013","F9",22,"galactose","Rib",30,"Fermenter",0.199602856848436,4.70269466116085
"1014","F9",22,"fructose","Rib",30,"Fermenter",0.183691882241617,4.88195996669989
"1015","F9",22,"ribose","Rib",30,"Fermenter",0.105425801115584,9.0238922027713
"1016","F9",30,"glucose","Rib",30,"Fermenter",0.233216438278465,0.127615795350174
"1017","F9",30,"galactose","Rib",30,"Fermenter",0.19331796017542,0.10649429324348
"1018","F9",30,"fructose","Rib",30,"Fermenter",0.201935462404607,0.124942667965951
"1019","F9",30,"ribose","Rib",30,"Fermenter",0.186878710210086,3.02296070755961
"1020","F9",37,"glucose","Rib",30,"Fermenter",0.358675587313536,3.37628215336672
"1021","F9",37,"galactose","Rib",30,"Fermenter",0.136634046541245,3.31713089276964
"1022","F9",37,"fructose","Rib",30,"Fermenter",0.175367058280636,3.42861376079447
"1023","F9",37,"ribose","Rib",30,"Fermenter",0.297278969958331,6.56999336049689
"1024","F9",42,"glucose","Rib",30,"Fermenter",0.0243681489467784,4.01437140687933
"1025","F9",42,"galactose","Rib",30,"Fermenter",0.0787192167776651,4.5626975847899
"1026","F9",42,"fructose","Rib",30,"Fermenter",0.137146512450256,4.67758884990909
"1027","G11",12,"glucose","Rib",22,"Fermenter",0.119251859136289,10.7030113093484
"1028","G11",12,"galactose","Rib",22,"Fermenter",0.0172087817533447,29.6284800004919
"1029","G11",12,"fructose","Rib",22,"Fermenter",0.115713021576875,15.4574078522921
"1030","G11",12,"ribose","Rib",22,"Fermenter",0.107463716418566,21.3386161664072
"1031","G11",22,"glucose","Rib",22,"Fermenter",0.174512093069794,5.38646858309309
"1032","G11",22,"galactose","Rib",22,"Fermenter",0.133003201142212,5.19448231300051
"1033","G11",22,"fructose","Rib",22,"Fermenter",0.171489539980743,4.00869359293683
"1034","G11",22,"ribose","Rib",22,"Fermenter",0.116027058794287,17.6371216204486
"1035","G11",30,"glucose","Rib",22,"Fermenter",0.219281875824986,0.118447817621554
"1036","G11",30,"galactose","Rib",22,"Fermenter",0.158622536001494,0.0761647014273102
"1037","G11",30,"fructose","Rib",22,"Fermenter",0.178664055985188,0.0731241478432445
"1038","G11",30,"ribose","Rib",22,"Fermenter",0.177732279090465,3.06587568217915
"1039","G11",37,"glucose","Rib",22,"Fermenter",0.168939261299508,22.3252632231163
"1040","G11",37,"galactose","Rib",22,"Fermenter",0.124839970825211,4.45540640991113
"1041","G11",37,"fructose","Rib",22,"Fermenter",0.0699565788559556,3.67101982093362
"1042","G11",37,"ribose","Rib",22,"Fermenter",0.253891782550009,3.85553023518008
"1043","G11",42,"glucose","Rib",22,"Fermenter",0.0425819616511968,-0.0450196142343127
"1044","G11",42,"galactose","Rib",22,"Fermenter",0.00335389542408455,11.9693723422696
"1045","G11",42,"fructose","Rib",22,"Fermenter",0.00300447851136493,8.89459712809487
"1046","G2",12,"glucose","Fru",12.5,"Respirator",0.0974185866091191,10.3945172513851
"1047","G2",12,"galactose","Fru",12.5,"Respirator",0.0641351490778637,17.6688174747557
"1048","G2",12,"fructose","Fru",12.5,"Respirator",0.0275719822323289,41.0370917974697
"1049","G2",12,"ribose","Fru",12.5,"Respirator",0.0128273259391262,5.05875804190637
"1050","G2",22,"glucose","Fru",12.5,"Respirator",0.141484580755945,5.38430570031868
"1051","G2",22,"galactose","Fru",12.5,"Respirator",0.0966770361149914,11.9258805069699
"1052","G2",22,"fructose","Fru",12.5,"Respirator",0.0747680920440675,26.5307744956134
"1053","G2",22,"ribose","Fru",12.5,"Respirator",0.0503231777612808,52.8502142289168
"1054","G2",30,"glucose","Fru",12.5,"Respirator",0.157178061000379,1.64962918261682
"1055","G2",30,"galactose","Fru",12.5,"Respirator",0.125440251061442,6.60230546545464
"1056","G2",30,"fructose","Fru",12.5,"Respirator",0.082174278448046,12.0252171974605
"1057","G2",30,"ribose","Fru",12.5,"Respirator",0.101891448959416,12.0529635672486
"1058","G2",37,"glucose","Fru",12.5,"Respirator",0.000144736958306681,3.06021588982123
"1059","G2",37,"galactose","Fru",12.5,"Respirator",0.00173748714560748,-0.0210643290520702
"1060","G2",37,"fructose","Fru",12.5,"Respirator",0.00196219847814359,-0.509152186075719
"1061","G2",37,"ribose","Fru",12.5,"Respirator",2.70854662654015e-05,-194.716538206495
"1062","G2",42,"glucose","Fru",12.5,"Respirator",0.000621411865907111,-0.20884382425264
"1063","G2",42,"galactose","Fru",12.5,"Respirator",0.00170240237920415,16.8000727181062
"1064","G2",42,"fructose","Fru",12.5,"Respirator",0.00213630495148371,-0.579276816310746
"1065","G3",12,"glucose","Rib",12.5,"Respirator",0.126984467442433,5.64409674492908
"1066","G3",12,"galactose","Rib",12.5,"Respirator",0.0586861455438717,28.259825487565
"1067","G3",12,"fructose","Rib",12.5,"Respirator",0.00210556029516382,-99721.0428243916
"1068","G3",12,"ribose","Rib",12.5,"Respirator",0.00810273656296581,7.89515382898406
"1069","G3",22,"glucose","Rib",12.5,"Respirator",0.143521162817566,6.63800733902095
"1070","G3",22,"galactose","Rib",12.5,"Respirator",0.104589965039237,13.9503858134316
"1071","G3",22,"fructose","Rib",12.5,"Respirator",0.087828796065283,22.0681036671284
"1072","G3",22,"ribose","Rib",12.5,"Respirator",0.0561806564508659,31.8710882777571
"1073","G3",30,"glucose","Rib",12.5,"Respirator",0.182237508836647,2.33301961916315
"1074","G3",30,"galactose","Rib",12.5,"Respirator",0.111214480759069,8.14903454633362
"1075","G3",30,"fructose","Rib",12.5,"Respirator",0.100551087765957,7.12073002017635
"1076","G3",30,"ribose","Rib",12.5,"Respirator",0.0773905037228935,24.3695689041626
"1077","G3",37,"glucose","Rib",12.5,"Respirator",0.0130370781852457,3.47190937938317
"1078","G3",37,"galactose","Rib",12.5,"Respirator",0.000727816059151505,-0.0558327438213457
"1079","G3",37,"fructose","Rib",12.5,"Respirator",0.00178756686187153,-0.452135436897869
"1080","G3",37,"ribose","Rib",12.5,"Respirator",4.50613479835346e-05,-564.467682793423
"1081","G3",42,"glucose","Rib",12.5,"Respirator",0.000419700622167675,14.7101201330101
"1082","G3",42,"galactose","Rib",12.5,"Respirator",0.000944270363070223,20.9500900489867
"1083","G3",42,"fructose","Rib",12.5,"Respirator",0.0134364480379875,4.53574910976289
"1084","G4",12,"glucose","Fru",42,"Respirator",0.0359134225715345,31.4570624109573
"1085","G4",12,"galactose","Fru",42,"Respirator",0.014754945430438,33.8913285839869
"1086","G4",12,"fructose","Fru",42,"Respirator",0.000757299930746517,19.1002907068681
"1087","G4",12,"ribose","Fru",42,"Respirator",0.000581172998309844,-218666.087655145
"1088","G4",22,"glucose","Fru",42,"Respirator",0.0611347807182731,10.8694778538726
"1089","G4",22,"galactose","Fru",42,"Respirator",0.0216906060101497,8.07189084585924
"1090","G4",22,"fructose","Fru",42,"Respirator",0.036852548119841,10.4769800017439
"1091","G4",22,"ribose","Fru",42,"Respirator",0.0183586383410382,426919.732968276
"1092","G4",30,"glucose","Fru",42,"Respirator",0.104903834977836,0.176928776894947
"1093","G4",30,"galactose","Fru",42,"Respirator",0.0184569433544112,17.1453297178483
"1094","G4",30,"fructose","Fru",42,"Respirator",0.0406074059311016,12.4094635172058
"1095","G4",30,"ribose","Fru",42,"Respirator",0.0594482418810206,21.411285153053
"1096","G4",37,"glucose","Fru",42,"Respirator",0.139469857016101,3.63454057485437
"1097","G4",37,"galactose","Fru",42,"Respirator",0.0581536676125723,9.63283875351855
"1098","G4",37,"fructose","Fru",42,"Respirator",0.16623078020774,9.91862766942443
"1099","G4",37,"ribose","Fru",42,"Respirator",0.0347434955062296,11.5790479333665
"1100","G4",42,"glucose","Fru",42,"Respirator",0.0668704153309682,8.83762931176929
"1101","G4",42,"galactose","Fru",42,"Respirator",0.0157127430031807,5.08828608749974
"1102","G4",42,"fructose","Fru",42,"Respirator",0.0969896699539583,12.1278638892826
"1103","G5",12,"glucose","Rib",42,"Respirator",0.0403171316561929,31.357958307202
"1104","G5",12,"galactose","Rib",42,"Respirator",0.0116440361763159,29.7319533934647
"1105","G5",12,"fructose","Rib",42,"Respirator",0.00185536460778085,3.88657369466775
"1106","G5",12,"ribose","Rib",42,"Respirator",0.000786826956840149,8.83415026802968
"1107","G5",22,"glucose","Rib",42,"Respirator",0.0937959428340226,8.46681852032439
"1108","G5",22,"galactose","Rib",42,"Respirator",0.0176725654014163,12.3950277293789
"1109","G5",22,"fructose","Rib",42,"Respirator",0.0284349272836931,21.7307480285865
"1110","G5",22,"ribose","Rib",42,"Respirator",0.0115381100808851,-47260576.1672324
"1111","G5",30,"glucose","Rib",42,"Respirator",0.086283732018451,2.71377714794429
"1112","G5",30,"galactose","Rib",42,"Respirator",0.0239111971790747,2.69247328547919
"1113","G5",30,"fructose","Rib",42,"Respirator",0.0473459876947389,10.3157110737454
"1114","G5",30,"ribose","Rib",42,"Respirator",0.0567206652842892,19.0544621767574
"1115","G5",37,"glucose","Rib",42,"Respirator",0.170982564078987,3.3888818300467
"1116","G5",37,"galactose","Rib",42,"Respirator",0.0355838784180391,7.62506971090053
"1117","G5",37,"fructose","Rib",42,"Respirator",0.170492169292522,10.6769797581152
"1118","G5",37,"ribose","Rib",42,"Respirator",0.169069852028238,17.3647381541072
"1119","G5",42,"glucose","Rib",42,"Respirator",0.073537832634499,9.34401794344471
"1120","G5",42,"galactose","Rib",42,"Respirator",0.0191263415941456,5.96860784577251
"1121","G5",42,"fructose","Rib",42,"Respirator",0.0711334809174074,11.61470400199
"1122","G6",12,"glucose","Fru",37.7,"Respirator",0.0373894145194685,28.8238312628263
"1123","G6",12,"galactose","Fru",37.7,"Respirator",0.0166918658860311,31.0705546923614
"1124","G6",12,"fructose","Fru",37.7,"Respirator",0.00148498100150571,-78065.5770771193
"1125","G6",12,"ribose","Fru",37.7,"Respirator",0.000567347919536204,-77283.7854505576
"1126","G6",22,"glucose","Fru",37.7,"Respirator",0.072198576277743,10.0763323181347
"1127","G6",22,"galactose","Fru",37.7,"Respirator",0.0175405536617217,10.8937417719678
"1128","G6",22,"fructose","Fru",37.7,"Respirator",0.0256946252421529,13.1822124207715
"1129","G6",22,"ribose","Fru",37.7,"Respirator",0.0462399243876935,17.9529451611493
"1130","G6",30,"glucose","Fru",37.7,"Respirator",0.0746190536991386,2.32955836298363
"1131","G6",30,"galactose","Fru",37.7,"Respirator",0.0133608541988338,16.8429488515094
"1132","G6",30,"fructose","Fru",37.7,"Respirator",0.042517789524198,11.1220027989765
"1133","G6",30,"ribose","Fru",37.7,"Respirator",0.0487130541515251,35.5787292972886
"1134","G6",37,"glucose","Fru",37.7,"Respirator",0.145153057787,3.55779134763323
"1135","G6",37,"galactose","Fru",37.7,"Respirator",0.0279197683382632,7.53619918678907
"1136","G6",37,"fructose","Fru",37.7,"Respirator",0.153191723949929,10.5239873191589
"1137","G6",37,"ribose","Fru",37.7,"Respirator",0.0322954175986625,13.3437781812828
"1138","G6",42,"glucose","Fru",37.7,"Respirator",0.0839425368814333,4.44258509526665
"1139","G6",42,"galactose","Fru",37.7,"Respirator",0.016955106049647,-0.411836061371183
"1140","G6",42,"fructose","Fru",37.7,"Respirator",0.142237923450841,11.7772035420119
"1141","G7",12,"glucose","Rib",37.7,"Respirator",0.0381104917418029,28.4465876040444
"1142","G7",12,"galactose","Rib",37.7,"Respirator",0.0113962987412776,30.3844249866672
"1143","G7",12,"fructose","Rib",37.7,"Respirator",0.00370300364534611,73.0312569464115
"1144","G7",12,"ribose","Rib",37.7,"Respirator",0.000741321168812578,38.3999783750087
"1145","G7",22,"glucose","Rib",37.7,"Respirator",0.0709350995892709,14.345995489732
"1146","G7",22,"galactose","Rib",37.7,"Respirator",0.0243790094021038,17.6987237349547
"1147","G7",22,"fructose","Rib",37.7,"Respirator",0.0383909998932618,25.5098031536913
"1148","G7",22,"ribose","Rib",37.7,"Respirator",0.050400027841699,-237529.449249582
"1149","G7",30,"glucose","Rib",37.7,"Respirator",0.108761059568451,0.154059228343609
"1150","G7",30,"galactose","Rib",37.7,"Respirator",0.0117188641784124,17.4794405365912
"1151","G7",30,"fructose","Rib",37.7,"Respirator",0.0390942708755673,18.4904912398527
"1152","G7",30,"ribose","Rib",37.7,"Respirator",0.0452752759250399,15.6649867212464
"1153","G7",37,"glucose","Rib",37.7,"Respirator",0.212630186058719,0.12532319508932
"1154","G7",37,"galactose","Rib",37.7,"Respirator",0.0436075692264119,8.91734260738695
"1155","G7",37,"fructose","Rib",37.7,"Respirator",0.136922469646128,11.363288883841
"1156","G7",37,"ribose","Rib",37.7,"Respirator",0.0171280741716088,12.6425717968718
"1157","G7",42,"glucose","Rib",37.7,"Respirator",0.0920927336411669,7.10315907829672
"1158","G7",42,"galactose","Rib",37.7,"Respirator",0.0320168117135092,13.3108385129645
"1159","G7",42,"fructose","Rib",37.7,"Respirator",0.108808645608587,10.9822743816276
"1160","G9",12,"glucose","Fru",30,"Fermenter",0.0922471880179894,19.3209556413925
"1161","G9",12,"galactose","Fru",30,"Fermenter",0.089772073532454,17.2104566425888
"1162","G9",12,"fructose","Fru",30,"Fermenter",0.139390251871437,31.8056911929491
"1163","G9",12,"ribose","Fru",30,"Fermenter",0.0963120856367236,52.9609671483581
"1164","G9",22,"glucose","Fru",30,"Fermenter",0.2140175824885,2.00057830137639
"1165","G9",22,"galactose","Fru",30,"Fermenter",0.189935536448565,1.74410788136691
"1166","G9",22,"fructose","Fru",30,"Fermenter",0.172715338199277,5.22754439091341
"1167","G9",22,"ribose","Fru",30,"Fermenter",0.0977090957282091,1.81389265957336
"1168","G9",30,"glucose","Fru",30,"Fermenter",0.241459949835723,0.131916846010648
"1169","G9",30,"galactose","Fru",30,"Fermenter",0.194101141887676,0.107688181454504
"1170","G9",30,"fructose","Fru",30,"Fermenter",0.196692329061584,1.47407406462692
"1171","G9",30,"ribose","Fru",30,"Fermenter",0.179766475514041,2.57326872260365
"1172","G9",37,"glucose","Fru",30,"Fermenter",0.332539274953841,2.95265584498369
"1173","G9",37,"galactose","Fru",30,"Fermenter",0.178460808062774,5.84383086358172
"1174","G9",37,"fructose","Fru",30,"Fermenter",0.121693140293824,0.118743006802281
"1175","G9",37,"ribose","Fru",30,"Fermenter",0.165918841748282,4.06307553495123
"1176","G9",42,"glucose","Fru",30,"Fermenter",0.127936477636069,4.1738606229063
"1177","G9",42,"galactose","Fru",30,"Fermenter",0.0654832244141384,5.40922523128723
"1178","G9",42,"fructose","Fru",30,"Fermenter",0.135096125378734,4.71691994930509
"1179","H11",12,"glucose","Rib",22,"Respirator",0.0479351707285985,28.8711590755853
"1180","H11",12,"galactose","Rib",22,"Respirator",0.0262826273513527,5.25274666950263
"1181","H11",12,"fructose","Rib",22,"Respirator",0.00683687311734653,6.21996389474324
"1182","H11",12,"ribose","Rib",22,"Respirator",0.0130087395766927,9.28305002759153
"1183","H11",22,"glucose","Rib",22,"Respirator",0.0900953883064983,10.2297950304928
"1184","H11",22,"galactose","Rib",22,"Respirator",0.0228782062332787,11.5561984736197
"1185","H11",22,"fructose","Rib",22,"Respirator",0.036966908537584,14.1455669507867
"1186","H11",22,"ribose","Rib",22,"Respirator",0.0590811771622111,6.35546825874626
"1187","H11",30,"glucose","Rib",22,"Respirator",0.127215376376214,17.4078970150179
"1188","H11",30,"galactose","Rib",22,"Respirator",0.0101863158139478,4.36032487315493
"1189","H11",30,"fructose","Rib",22,"Respirator",0.0683290083976194,12.7449427977377
"1190","H11",30,"ribose","Rib",22,"Respirator",0.012390708103001,9.2497493839458
"1191","H11",37,"glucose","Rib",22,"Respirator",0.326785578779106,0.201458971040239
"1192","H11",37,"galactose","Rib",22,"Respirator",0.00298159703401023,5.3211558476655
"1193","H11",37,"fructose","Rib",22,"Respirator",0.000297980849115403,-11.2215607788129
"1194","H11",37,"ribose","Rib",22,"Respirator",0.0238492673808736,21.8959149821073
"1195","H11",42,"glucose","Rib",22,"Respirator",0.000909777347305387,-7.02751010876293
"1196","H11",42,"galactose","Rib",22,"Respirator",0.0107583480940144,17.1962807394374
"1197","H11",42,"fructose","Rib",22,"Respirator",0.00862124361942944,17.6572986850736
"1198","H3",12,"glucose","Rib",12.5,"Respirator",0.10781664197922,17.1304640961608
"1199","H3",12,"galactose","Rib",12.5,"Respirator",0.0105320490786797,4.14486095488038
"1200","H3",12,"fructose","Rib",12.5,"Respirator",0.0242303050383256,40.9713877960901
"1201","H3",12,"ribose","Rib",12.5,"Respirator",0.00984451210678418,6.19282636200567
"1202","H3",22,"glucose","Rib",12.5,"Respirator",0.131543648843683,3.70939620479936
"1203","H3",22,"galactose","Rib",12.5,"Respirator",0.0421091175638537,4.73541239152268
"1204","H3",22,"fructose","Rib",12.5,"Respirator",0.0800562478689855,18.830140092008
"1205","H3",22,"ribose","Rib",12.5,"Respirator",0.0699951782866861,-326.966978219314
"1206","H3",30,"glucose","Rib",12.5,"Respirator",0.211988523379257,0.767624412411259
"1207","H3",30,"galactose","Rib",12.5,"Respirator",0.00979811091372257,7.78093041821523
"1208","H3",30,"fructose","Rib",12.5,"Respirator",0.102811448244784,10.4871517514931
"1209","H3",30,"ribose","Rib",12.5,"Respirator",0.0513235035912896,23.7720854213642
"1210","H3",37,"glucose","Rib",12.5,"Respirator",0.385681194566226,12.8419806683313
"1211","H3",37,"galactose","Rib",12.5,"Respirator",0.041304904138958,7.06599808628494
"1212","H3",37,"fructose","Rib",12.5,"Respirator",0.0774743722820724,7.41695735098819
"1213","H3",37,"ribose","Rib",12.5,"Respirator",0.0876873887120947,19.0944573077214
"1214","H3",42,"glucose","Rib",12.5,"Respirator",0.0119555394152783,4.45567376510381
"1215","H3",42,"galactose","Rib",12.5,"Respirator",0.00467409712966453,9.02025301862462
"1216","H3",42,"fructose","Rib",12.5,"Respirator",0.0035803364516556,3.60368716488944
"1217","H4",12,"glucose","Fru",42,"Respirator",0.0334226920619986,30.4674065154114
"1218","H4",12,"galactose","Fru",42,"Respirator",0.00859673770623854,29.4263801963704
"1219","H4",12,"fructose","Fru",42,"Respirator",0.00156877606583576,-0.415547689445084
"1220","H4",12,"ribose","Fru",42,"Respirator",0.000123353438253288,-110.575244719784
"1221","H4",22,"glucose","Fru",42,"Respirator",0.130262527012715,8.57034692903518
"1222","H4",22,"galactose","Fru",42,"Respirator",0.0208761572690534,1.72488334516092
"1223","H4",22,"fructose","Fru",42,"Respirator",0.0311068401222226,5.78691709862713
"1224","H4",22,"ribose","Fru",42,"Respirator",0.048342347188524,16.819442649678
"1225","H4",30,"glucose","Fru",42,"Respirator",0.153794628760527,0.0635144666917743
"1226","H4",30,"galactose","Fru",42,"Respirator",0.00357109165681182,26.6927768309306
"1227","H4",30,"fructose","Fru",42,"Respirator",0.039521968888374,17.307680774635
"1228","H4",30,"ribose","Fru",42,"Respirator",0.0162159339586356,17.0144832445476
"1229","H4",37,"glucose","Fru",42,"Respirator",0.156203250456749,9.90200454332747
"1230","H4",37,"galactose","Fru",42,"Respirator",0.00770678797452942,1.20995468149129
"1231","H4",37,"fructose","Fru",42,"Respirator",0.0895570075157632,14.3806083195965
"1232","H4",37,"ribose","Fru",42,"Respirator",0.012393276225846,10.7210868644957
"1233","H4",42,"glucose","Fru",42,"Respirator",0.193061752355547,0.22481130368435
"1234","H4",42,"galactose","Fru",42,"Respirator",0.00547639162147023,1.72644023585551
"1235","H4",42,"fructose","Fru",42,"Respirator",0.0906794617946575,9.19448657364732
"1236","H5",12,"glucose","Rib",42,"Respirator",0.0346891812607869,29.1463031868152
"1237","H5",12,"galactose","Rib",42,"Respirator",0.00919989436453775,30.009743108043
"1238","H5",12,"fructose","Rib",42,"Respirator",0.00115512225604759,-218544.296180156
"1239","H5",12,"ribose","Rib",42,"Respirator",-4.7786248394688e-05,-7798.26269987904
"1240","H5",22,"glucose","Rib",42,"Respirator",0.0804066122279822,7.1314479751246
"1241","H5",22,"galactose","Rib",42,"Respirator",0.0157616071054218,1.61576471958053
"1242","H5",22,"fructose","Rib",42,"Respirator",0.0201503249205061,10.3856093906669
"1243","H5",22,"ribose","Rib",42,"Respirator",0.00677460697250818,10.3718144253397
"1244","H5",30,"glucose","Rib",42,"Respirator",0.147362072875154,0.140533096661616
"1245","H5",30,"galactose","Rib",42,"Respirator",0.0151254141594828,8.58984408048755
"1246","H5",30,"fructose","Rib",42,"Respirator",0.0709317169878833,30.7478623201366
"1247","H5",30,"ribose","Rib",42,"Respirator",0.0102659627973675,28.258689574747
"1248","H5",37,"glucose","Rib",42,"Respirator",0.149054363183862,3.79933084831568
"1249","H5",37,"galactose","Rib",42,"Respirator",0.00893333673485291,0.568025954240516
"1250","H5",37,"fructose","Rib",42,"Respirator",0.113138752374919,9.83710660131795
"1251","H5",37,"ribose","Rib",42,"Respirator",0.00823608279423838,19.7697973780349
"1252","H5",42,"glucose","Rib",42,"Respirator",0.240708584514254,3.95880613262768
"1253","H5",42,"galactose","Rib",42,"Respirator",0.0293918758997437,4.53910436980696
"1254","H5",42,"fructose","Rib",42,"Respirator",0.0567284869434803,10.6784271578918
"1255","H6",12,"glucose","Fru",37.7,"Respirator",0.031687195932652,26.0808114590229
"1256","H6",12,"galactose","Fru",37.7,"Respirator",0.00992070165837347,27.8777045938956
"1257","H6",12,"fructose","Fru",37.7,"Respirator",0.00213210474513169,35.8336014651405
"1258","H6",12,"ribose","Fru",37.7,"Respirator",0.00131575652349901,17.3530381304485
"1259","H6",22,"glucose","Fru",37.7,"Respirator",0.133049378493976,11.6479045971742
"1260","H6",22,"galactose","Fru",37.7,"Respirator",0.0152145321945046,5.63121061895331
"1261","H6",22,"fructose","Fru",37.7,"Respirator",0.0180701168334963,10.698978576524
"1262","H6",22,"ribose","Fru",37.7,"Respirator",0.00683534862214661,2.94845434474678
"1263","H6",30,"glucose","Fru",37.7,"Respirator",0.138267361714322,1.4730786748406
"1264","H6",30,"galactose","Fru",37.7,"Respirator",0.0039612459240041,27.5730978191239
"1265","H6",30,"fructose","Fru",37.7,"Respirator",0.0626176406870876,25.3140489071079
"1266","H6",30,"ribose","Fru",37.7,"Respirator",0.0114338667604075,29.9690032957608
"1267","H6",37,"glucose","Fru",37.7,"Respirator",0.123612803549296,10.587553731132
"1268","H6",37,"galactose","Fru",37.7,"Respirator",0.0132293037279217,4.50046020948896
"1269","H6",37,"fructose","Fru",37.7,"Respirator",0.0492122383597449,7.21181581618665
"1270","H6",37,"ribose","Fru",37.7,"Respirator",0.0133887223050461,10.774634460568
"1271","H6",42,"glucose","Fru",37.7,"Respirator",0.227235493198144,-0.067366413878273
"1272","H6",42,"galactose","Fru",37.7,"Respirator",0.00735200836783694,3.22017689120532
"1273","H6",42,"fructose","Fru",37.7,"Respirator",0.117087562822792,10.4220803482054
"1274","H7",12,"glucose","Rib",37.7,"Respirator",0.0369847912661978,29.5194052463669
"1275","H7",12,"galactose","Rib",37.7,"Respirator",0.00848849655407335,26.3323464540667
"1276","H7",12,"fructose","Rib",37.7,"Respirator",0.000454935129224043,-7732.33590531926
"1277","H7",12,"ribose","Rib",37.7,"Respirator",0.00149647059624096,-77282.3977069086
"1278","H7",22,"glucose","Rib",37.7,"Respirator",0.0701578139312089,5.01736136378347
"1279","H7",22,"galactose","Rib",37.7,"Respirator",0.0706302316622395,12.4253098747115
"1280","H7",22,"fructose","Rib",37.7,"Respirator",0.0147480356127975,9.80247420014671
"1281","H7",22,"ribose","Rib",37.7,"Respirator",0.0490659854040632,6206.68710374549
"1282","H7",30,"glucose","Rib",37.7,"Respirator",0.119280621903112,0.881977353441483
"1283","H7",30,"galactose","Rib",37.7,"Respirator",0.00419340861731454,12.5332321856092
"1284","H7",30,"fructose","Rib",37.7,"Respirator",0.0531097891363869,30.889479203508
"1285","H7",30,"ribose","Rib",37.7,"Respirator",0.0260446183675293,32.1744300580987
"1286","H7",37,"glucose","Rib",37.7,"Respirator",0.169067298289141,4.60945053509481
"1287","H7",37,"galactose","Rib",37.7,"Respirator",0.0112998982619278,-0.255376468835835
