"","well","SangerID","carbon.x","temperature","color","tmp","Acetate","Lactate","CorrectedOD","CellNperML","Cacid","Tmatches","glucose","glucose_consumption","Cglucose_consumption","Cglucose_consumption_percell","Cacid_percell","acid_glu_ratio","acid_glu_ratio_per_cell","carbon_source","Fermenter","mean_r","mean_lag","ID","rmax","topt","a","rssq","carbon.y","temp_origin","fermenter","subopt","high_temp"
"184","A11","947","Gal",22,"blue",42,0.92625384,0,0.00125625,33980934.38,1.85250768,"No",0.159449225,0.548038311973684,54.2238270404823,1.59571324420074e-09,5.45160900899277e-11,0.0341640894991967,0.0341640894991967,"glucose","Fermenter",3.87377860560046e-15,61999419.9370198,"A11_glucose_22_Fermenter",0.349742058586689,24.4855272003578,12.0539338289101,0.0307636713115071,"glucose",22,"Fermenter",TRUE,TRUE
"185","B2","895","Glu",12,"blue",42,1.83527028,0,5.63e-05,1521534.375,3.67054056,"No",0.165695965,0.541791571973684,53.6057641388085,3.52313855142501e-08,2.41239410709995e-09,0.0684728707624684,0.0684728707624684,"glucose","Fermenter",-2.10357051547088e-22,-117984305.915007,"B2_glucose_12_Fermenter",0.271494856788626,24.4480911211716,10.3877792953868,0.0123943614130484,"glucose",12,"Fermenter",TRUE,TRUE
"186","B3","899","Gal",12,"blue",42,1.120815254,0,0.00025625,6931434.375,2.241630507,"No",0.176335716,0.531151820973684,52.5530493826082,7.58184331545492e-09,3.23400667989445e-10,0.0426546229635504,0.0426546229635504,"glucose","Fermenter",0.000536669606840924,-0.349788979631961,"B3_glucose_12_Fermenter",0.313109631183428,26.1685791618985,8.6390317312754,0.00924615769241054,"glucose",12,"Fermenter",TRUE,TRUE
"187","B4","901","Glu",42,"blue",42,10.4693317,2.298940421,0.05185625,1402685634,27.83548465,"Yes",0,0.707487536973684,70,4.99042681433779e-11,1.98444212839211e-11,0.397649780714286,0.397649780714286,"glucose","Fermenter",0.305243823440737,6.97687653996837,"B4_glucose_40_Fermenter",0.543351055469832,42,16.2919685570738,0.0227963387497514,"glucose",40,"Fermenter",FALSE,TRUE
"188","B5","905","Gal",42,"blue",42,10.75319999,1.963433533,0.05305625,1435145034,27.39670057,"Yes",0,0.707487536973684,70,4.87755581085054e-11,1.9089848009048e-11,0.391381436714286,0.391381436714286,"glucose","Fermenter",0.288352297887697,6.20709652699732,"B5_glucose_40_Fermenter",0.524726675580153,35.5281580861578,11.0488618733327,0.00414607837452519,"glucose",40,"Fermenter",TRUE,TRUE
"189","B6","917","Glu",37,"blue",42,10.38959341,4.283132434,0.05685625,1537933134,33.62858412,"No",0,0.707487536973684,70,4.55156329312819e-11,2.18660898686379e-11,0.480408344571429,0.480408344571429,"glucose","Fermenter",0.16937994874531,5.67852884621326,"B6_glucose_37_Fermenter",0.470270751902584,33.6830696245961,9.97122509935006,0.0127206325600839,"glucose",37,"Fermenter",TRUE,TRUE
"190","B7","921","Gal",37,"blue",42,3.873380825,0,0.06255625,1692115284,7.74676165,"No",0.153539835,0.553947701973684,54.8085119690246,3.23905306495799e-11,4.57815240087389e-12,0.14134230928178,0.14134230928178,"glucose","Fermenter",0.131230894549618,3.73662588490153,"B7_glucose_37_Fermenter",0.428754036634501,32.7748846427206,9.97138943008838,0.0247633086906964,"glucose",37,"Fermenter",TRUE,TRUE
"191","B8","933","Glu",30,"blue",42,0.55307867,0,0.00055625,15046284.38,1.10615734,"No",0.15561049,0.551877046973684,54.6036379006841,3.62904465459027e-09,7.35169768205591e-11,0.0202579421908104,0.0202579421908104,"glucose","Fermenter",0.193943708139227,3.31153396979373,"B8_glucose_30_Fermenter",0.272424845646873,33.3880443377732,16.9493558215255,0.0170857141474662,"glucose",30,"Fermenter",TRUE,TRUE
"192","B9","937","Gal",30,"blue",42,9.471008377,2.687871974,0.05345625,1445964834,27.00563267,"No",0.045851746,0.661635790973684,65.4633515754506,4.52731283888544e-11,1.86765487202713e-11,0.412530553662141,0.412530553662141,"glucose","Fermenter",0.195827550694171,3.31057117235329,"B9_glucose_30_Fermenter",0.45202333459623,33.1177805033243,9.74477149196107,0.0164667594075266,"glucose",30,"Fermenter",TRUE,TRUE
"193","B10","946","Glu",22,"blue",42,9.659190728,3.747817303,0.03855625,1042927284,30.56183336,"No",0.216850317,0.490637219973684,48.5444670093678,4.65463582687974e-11,2.93038966655321e-11,0.629563681358421,0.629563681358421,"glucose","Fermenter",0.00905368664761006,3.70361531267018,"B10_glucose_22_Fermenter",0.483185080929787,32.3090954111936,6.51040260654919,0.0623385935669381,"glucose",22,"Fermenter",TRUE,TRUE
"194","B11","948","Gal",22,"blue",42,10.26839122,2.421817148,0.03815625,1032107484,27.80223388,"No",0.138482803,0.569004733973684,56.2982798941367,5.45469156719502e-11,2.69373435528736e-11,0.493838069871394,0.493838069871394,"glucose","Fermenter",0.0298526079570653,12.5877916833373,"B11_glucose_22_Fermenter",0.450393525190615,30.6208867766495,8.3058247173278,0.0595006504189654,"glucose",22,"Fermenter",TRUE,TRUE
"195","C9","938","Gal",30,"blue",42,5.526070181,0,0.00065625,17751234.38,11.05214036,"No",0.149393273,0.558094263973684,55.2187797473682,3.11070084284292e-09,6.2261249687809e-10,0.200151839837184,0.200151839837184,"glucose","Fermenter",0.164997680558701,2.87458922223224,"C9_glucose_30_Fermenter",0.26808482544781,28.1877438764618,17.3600996966949,0.00672595365507144,"glucose",30,"Fermenter",TRUE,TRUE
"196","D2","897","Rib",12,"blue",42,6.964929307,0,0.00255625,69145284.38,13.92985861,"No",0.152131392,0.555356144973684,54.947865674705,7.94672639897313e-10,2.01457825141712e-10,0.253510458303616,0.253510458303616,"glucose","Fermenter",0.00149197533318319,27.9170717639841,"D2_glucose_12_Fermenter",0.523438127277957,26.9449298660242,3.4369784738932,0.0259380697759988,"glucose",12,"Fermenter",TRUE,TRUE
"198","E2","892","Fru",12,"blue",42,1.911819033,0,0.00305625,82670034.38,3.823638066,"No",0.164037807,0.543449729973684,53.7698250641734,6.50414935320042e-10,4.62518020547121e-11,0.071111223840445,0.071111223840445,"glucose","Fermenter",-3.15037105746004e-05,39.4215440649662,"E2_glucose_12_Fermenter",0.260654863865376,19.869083290391,10.9148057610908,0.0182971123040762,"glucose",12,"Fermenter",TRUE,TRUE
"199","E3","896","Rib",12,"blue",42,1.079351346,0.279488131,0.00055625,15046284.38,2.997167084,"No",0.159615275,0.547872261973684,54.2073977758062,3.60270990543422e-09,1.99196493187642e-10,0.0552907390315219,0.0552907390315219,"glucose","Fermenter",0.0003195105578626,12.4408063469634,"E3_glucose_12_Fermenter",0.215840790785439,17.2901368032894,18.7454803355969,0.0303260770165671,"glucose",12,"Fermenter",TRUE,TRUE
"200","E4","908","Fru",42,"blue",42,11.71324893,1.019953971,0.04945625,1337766834,26.48635977,"Yes",0,0.707487536973684,70,5.23260094516591e-11,1.97989358809295e-11,0.378376568142857,0.378376568142857,"glucose","Fermenter",0.202625514947508,5.17014371342728,"E4_glucose_40_Fermenter",0.514201111780572,33.4764996162495,9.17547889803427,0.0105867741269254,"glucose",40,"Fermenter",TRUE,TRUE
"201","E5","912","Rib",42,"blue",42,11.9747905,1.194118375,0.04745625,1283667834,27.53193613,"Yes",0,0.707487536973684,70,5.45312409845739e-11,2.1447866341099e-11,0.393313373285714,0.393313373285714,"glucose","Fermenter",0.16070414659287,2.86509696835519,"E5_glucose_40_Fermenter",0.501569892891239,32.1684361972763,8.21891087252112,0.0118781723591451,"glucose",40,"Fermenter",TRUE,TRUE
"202","E6","924","Fru",37,"blue",42,2.788940159,0,0.01055625,285541284.4,5.577880319,"No",0.13154036,0.575947176973684,56.9851768140157,1.99568958771608e-10,1.95344092911841e-11,0.0978830045084303,0.0978830045084303,"glucose","Fermenter",0.123278291692761,7.09963825715774,"E6_glucose_37_Fermenter",0.469381483222124,33.8283877772163,9.65220241753711,0.0183973136176361,"glucose",37,"Fermenter",TRUE,TRUE
"203","E7","928","Rib",37,"blue",42,11.63032111,1.320200581,0.15155625,4099520784,27.22124397,"No",0,0.707487536973684,70,1.70751665104865e-11,6.64010390586179e-12,0.388874913857143,0.388874913857143,"glucose","Fermenter",0.159157031193607,3.14390036164642,"E7_glucose_37_Fermenter",0.398627434279843,33.4842560496489,10.9935534097186,0.0303036671380292,"glucose",37,"Fermenter",TRUE,TRUE
"204","E8","940","Fru",30,"blue",42,9.049990236,0.841515594,0.04985625,1348586634,20.62452725,"No",0,0.707487536973684,70,5.19061944076779e-11,1.52934388714993e-11,0.294636103571429,0.294636103571429,"glucose","Fermenter",0.105768402424047,22.1600123333406,"E8_glucose_30_Fermenter",0.417277818003061,31.3456302682761,10.2983825498394,0.0116490298230108,"glucose",30,"Fermenter",TRUE,TRUE
"205","E9","943","Rib",30,"blue",42,0.543510076,0,0.00055625,15046284.38,1.087020152,"No",0.145977187,0.561510349973684,55.5567730087377,3.69239153040238e-09,7.22450888569474e-11,0.0195659339650458,0.0195659339650458,"glucose","Fermenter",0.0402858060622911,-0.520521297438892,"E9_glucose_30_Fermenter",0.477381823307382,30.9362351244311,9.77211782980212,0.174323002874565,"glucose",30,"Fermenter",TRUE,TRUE
"206","E10","949","Fru",22,"blue",42,7.550910493,0.879981352,0.03645625,986123334.4,17.74176504,"No",0.146983634,0.560503902973684,55.4571934595327,5.62375836013203e-11,1.7991426042864e-11,0.31991819154978,0.31991819154978,"glucose","Fermenter",0.144793759568862,4.06277072880187,"E10_glucose_22_Fermenter",0.342348929500082,42,30.6191368520211,0.0299906854295614,"glucose",22,"Fermenter",FALSE,TRUE
"207","E11","951","Rib",22,"blue",42,0.651954142,0,0.00055625,15046284.38,1.303908285,"No",0.159292045,0.548195491973684,54.2393786925256,3.60483540804415e-09,8.66598192662898e-11,0.0240398823959922,0.0240398823959922,"glucose","Fermenter",0.0357576597750696,-0.110913672984774,"E11_glucose_22_Fermenter",0.322230782845402,24.6532827013208,13.8715646590296,0.0326047039345024,"glucose",22,"Fermenter",TRUE,TRUE
"208","F2","893","Fru",12,"blue",42,3.107893296,0,0.00055625,15046284.38,6.215786593,"No",0.168804574,0.538682962973684,53.2981931659956,3.54228272043304e-09,4.13111066893181e-10,0.116622838857616,0.116622838857616,"glucose","Fermenter",0.00132620069083781,28.2092943913742,"F2_glucose_12_Fermenter",0.424879694718602,29.934605245618,7.11657444152811,0.0259867476783254,"glucose",12,"Fermenter",TRUE,TRUE
"209","F3","897","Rib",12,"blue",42,4.007341142,0,0.00045625,12341334.38,8.014682284,"No",0.154795998,0.552691538973684,54.6842251011935,4.43098156304825e-09,6.49417805013723e-10,0.146562967092773,0.146562967092773,"glucose","Fermenter",0.00289479007916741,28.3879590356755,"F3_glucose_12_Fermenter",0.517562573343819,26.7029535247946,3.9993472537991,0.0143338349632789,"glucose",12,"Fermenter",TRUE,TRUE
"210","F4","809","Fru",42,"blue",42,14.32866465,1.46978964,0.05145625,1391865834,33.06669822,"Yes",0,0.707487536973684,70,5.02922036665209e-11,2.37571017351375e-11,0.472381403142857,0.472381403142857,"glucose","Fermenter",0.245917486113943,6.95514778075178,"F4_glucose_40_Fermenter",0.51982222263125,34.3526923546595,9.26109664108894,0.00576775544873706,"glucose",40,"Fermenter",TRUE,TRUE
"211","F5","913","Rib",42,"blue",42,12.00668581,2.14187191,0.04175625,1129485684,30.43898736,"Yes",0,0.707487536973684,70,6.19751104344232e-11,2.69494229021144e-11,0.434842676571429,0.434842676571429,"glucose","Fermenter",0.124020752540663,2.94020855739879,"F5_glucose_40_Fermenter",0.559043728545321,32.3670996206672,7.425328951783,0.0179900280569528,"glucose",40,"Fermenter",TRUE,TRUE
"212","F6","925","Fru",37,"blue",42,7.225578293,0,0.00045625,12341334.38,14.45115659,"No",0.169211821,0.538275715973684,53.2578994667993,4.3154085147476e-09,1.17095576094422e-09,0.271342969487724,0.271342969487724,"glucose","Fermenter",0.0498886074754059,3.80301157274566,"F6_glucose_37_Fermenter",0.44918578096164,31.8774295488331,6.96771412497306,0.0303204002495637,"glucose",37,"Fermenter",TRUE,TRUE
"213","F7","929","Rib",37,"blue",42,14.49452028,2.016858197,0.05475625,1481129184,35.03961515,"No",0,0.707487536973684,70,4.72612387603862e-11,2.36573659668028e-11,0.500565930714286,0.500565930714286,"glucose","Fermenter",0.181682441748416,8.48693199265414,"F7_glucose_37_Fermenter",0.560031445669085,34.2335950216428,8.48659768594117,0.00709001619910581,"glucose",37,"Fermenter",TRUE,TRUE
"214","F8","941","Fru",30,"blue",42,7.273421264,0,0.02795625,756202584.4,14.54684253,"No",0.156438403,0.551049133973684,54.5217228039915,7.20993605797461e-11,1.92367003632261e-11,0.266808196474214,0.266808196474214,"glucose","Fermenter",0.161455136504027,4.14639518148401,"F8_glucose_30_Fermenter",0.426799372394776,33.59243571834,11.6017949070346,0.00843232234611726,"glucose",30,"Fermenter",TRUE,TRUE
"215","F9","944","Rib",30,"blue",42,14.64123873,3.761707715,0.03045625,823826334.4,40.5676006,"No",0.150764958,0.556722578973684,55.0830629396761,6.68624692360601e-11,4.92429033960728e-11,0.736480479388507,0.736480479388507,"glucose","Fermenter",0.0243681489467784,4.01437140687933,"F9_glucose_30_Fermenter",0.450367481595909,31.4425383921454,7.64657173933072,0.0441684907825391,"glucose",30,"Fermenter",TRUE,TRUE
"216","F10","950","Fru",22,"blue",42,3.270559396,0,0.00165625,44800734.38,6.541118792,"No",0.168502348,0.538985188973684,53.3280959118313,1.19033977120781e-09,1.46004722523479e-10,0.12265802257059,0.12265802257059,"glucose","Fermenter",0.00107971308693222,-16.4782223433117,"F10_glucose_22_Fermenter",0.323844527388984,22.3274198056247,14.1608899509065,0.0207205099835442,"glucose",22,"Fermenter",TRUE,TRUE
"217","F11","952","Rib",22,"blue",42,2.81445641,0,0.00245625,66440334.38,5.628912821,"No",0.172288923,0.535198613973684,52.9534458492537,7.97007515741731e-10,8.47213198658197e-11,0.106299273460394,0.106299273460394,"glucose","Fermenter",0.0226860201497954,-0.497737199154341,"F11_glucose_22_Fermenter",0.471511947963146,31.355774827401,7.33517045929444,0.0535016397125369,"glucose",22,"Fermenter",TRUE,TRUE
"218","G9","942","Fru",30,"blue",42,14.85921046,2.029415716,0.04165625,1126780734,35.80666807,"No",0.152094635,0.555392901973684,54.9515024737517,4.87685854182804e-11,3.17778490433437e-11,0.651604896282928,0.651604896282928,"glucose","Fermenter",0.127936477636069,4.1738606229063,"G9_glucose_30_Fermenter",0.418594608216378,31.2200687397064,8.99086068654307,0.0324367781087834,"glucose",30,"Fermenter",TRUE,TRUE
"219","G11","953","Rib",22,"blue",42,4.268688782,0,0.00045625,12341334.38,8.537377564,"No",0.162702879,0.544784657973684,53.9019050728188,4.36759133276306e-09,6.9177102743731e-10,0.158387306579729,0.158387306579729,"glucose","Fermenter",0.0425819616511968,-0.0450196142343127,"G11_glucose_22_Fermenter",0.308117078861006,16.100257852599,19.8563694526689,0.0129175427885201,"glucose",22,"Fermenter",TRUE,TRUE
